Date,Store,Field,Value
20260824,5168: Catlettsburg KY,Major Category: Gift Card,
20260824,5168: Catlettsburg KY,Tender: Door Dash,
20260824,5168: Catlettsburg KY,Tender: Doordash Banda Burrito,
20260824,5168: Catlettsburg KY,Tender: Doordash VRB,
20260824,5168: Catlettsburg KY,Tender: Doordash VRM,
20260824,5168: Catlettsburg KY,Tender: Doordash Nathans,
20260824,5168: Catlettsburg KY,Credit Tips Received,202.75
20260824,5168: Catlettsburg KY,Tender: Uber Eats,
20260824,5168: Catlettsburg KY,Tender: Uber Eats Banda Burrito,
20260824,5168: Catlettsburg KY,Tender: Uber Eats VR,
20260824,5168: Catlettsburg KY,Tender: Uber Eats VRM,
20260824,5168: Catlettsburg KY,Tender: Uber Eats Nathans,
20260824,5168: Catlettsburg KY,Tender: Grub Hub,
20260824,5168: Catlettsburg KY,Tender: Grubhub Banda Burrito,
20260824,5168: Catlettsburg KY,Tender: Grubhub VRB,
20260824,5168: Catlettsburg KY,Tender: Grubhub VRM,
20260824,5168: Catlettsburg KY,Tender: QR Pay,
20260824,5168: Catlettsburg KY,Tender: Online,18.32
20260824,5168: Catlettsburg KY,Tender: Master Card,225.67
20260824,5168: Catlettsburg KY,Tender: Visa,933.79
20260824,5168: Catlettsburg KY,Tender: Discover,66.13
20260824,5168: Catlettsburg KY,Tender: Debit,272.40
20260824,5168: Catlettsburg KY,Tender: American Express,66.49
20260824,5168: Catlettsburg KY,Tender: Gift Card,49.16
20260824,5168: Catlettsburg KY,Tender: Cash,590.24
20260824,5168: Catlettsburg KY,Credit Tips Paid,114.17
20260824,5168: Catlettsburg KY,Cash Paid Outs - Non Adjusting,
20260824,5168: Catlettsburg KY,Cash Paid Outs - Sales Adjusting,
20260824,5168: Catlettsburg KY,Online Gross Sales,17.28
20260824,5169: Columbus OH,Net Sales,3122.92
20260824,5169: Columbus OH,Total Sales Tax,111.55
20260824,5169: Columbus OH,Total Discounts,57.73
20260824,5169: Columbus OH,Major Category: Gift Card,
20260824,5169: Columbus OH,Tender: Door Dash,492.24
20260824,5169: Columbus OH,Tender: Doordash Banda Burrito,
20260824,5169: Columbus OH,Tender: Doordash VRB,110.14
20260824,5169: Columbus OH,Tender: Doordash VRM,303.01
20260824,5169: Columbus OH,Tender: Doordash Nathans,
20260824,5169: Columbus OH,Credit Tips Received,207.23
20260824,5169: Columbus OH,Tender: Uber Eats,213.84
20260824,5169: Columbus OH,Tender: Uber Eats Banda Burrito,
20260824,5169: Columbus OH,Tender: Uber Eats VR,177.21
20260824,5169: Columbus OH,Tender: Uber Eats VRM,
20260824,5169: Columbus OH,Tender: Uber Eats Nathans,
20260824,5169: Columbus OH,Tender: Grub Hub,104.12
20260824,5169: Columbus OH,Tender: Grubhub Banda Burrito,
20260824,5169: Columbus OH,Tender: Grubhub VRB,21.56
20260824,5169: Columbus OH,Tender: Grubhub VRM,82.15
20260824,5169: Columbus OH,Tender: QR Pay,366.49
20260824,5169: Columbus OH,Tender: Online,95.97
20260824,5169: Columbus OH,Tender: Master Card,437.43
20260824,5169: Columbus OH,Tender: Visa,604.38
20260824,5169: Columbus OH,Tender: Discover,44.95
20260824,5169: Columbus OH,Tender: Debit,130.64
20260824,5169: Columbus OH,Tender: American Express,
20260824,5169: Columbus OH,Tender: Gift Card,
20260824,5169: Columbus OH,Tender: Cash,257.57
20260824,5169: Columbus OH,Credit Tips Paid,60.79
20260824,5169: Columbus OH,Cash Paid Outs - Non Adjusting,
20260824,5169: Columbus OH,Cash Paid Outs - Sales Adjusting,
20260824,5169: Columbus OH,Online Gross Sales,
20260824,7401: Youngstown OH,Net Sales,3484.33
20260824,7401: Youngstown OH,Total Sales Tax,135.79
20260824,7401: Youngstown OH,Total Discounts,160.70
20260824,7401: Youngstown OH,Major Category: Gift Card,
20260824,7401: Youngstown OH,Tender: Door Dash,649.98
20260824,7401: Youngstown OH,Tender: Doordash Banda Burrito,56.64
20260824,7401: Youngstown OH,Tender: Doordash VRB,
20260824,7401: Youngstown OH,Tender: Doordash VRM,32.06
20260824,7401: Youngstown OH,Tender: Doordash Nathans,59.43
20260824,7401: Youngstown OH,Credit Tips Received,231.16
20260824,7401: Youngstown OH,Tender: Uber Eats,85.18
20260824,7401: Youngstown OH,Tender: Uber Eats Banda Burrito,
20260824,7401: Youngstown OH,Tender: Uber Eats VR,45.04
20260824,7401: Youngstown OH,Tender: Uber Eats VRM,
20260824,7401: Youngstown OH,Tender: Uber Eats Nathans,
20260824,7401: Youngstown OH,Tender: Grub Hub,
20260824,7401: Youngstown OH,Tender: Grubhub Banda Burrito,54.46
20260824,7401: Youngstown OH,Tender: Grubhub VRB,
20260824,7401: Youngstown OH,Tender: Grubhub VRM,
20260824,7401: Youngstown OH,Tender: QR Pay,
20260824,7401: Youngstown OH,Tender: Online,213.23
20260824,7401: Youngstown OH,Tender: Master Card,621.43
20260824,7401: Youngstown OH,Tender: Visa,694.11
20260824,7401: Youngstown OH,Tender: Discover,87.46
20260824,7401: Youngstown OH,Tender: Debit,598.48
20260824,7401: Youngstown OH,Tender: American Express,
20260824,7401: Youngstown OH,Tender: Gift Card,
20260824,7401: Youngstown OH,Tender: Cash,663.78
20260824,7401: Youngstown OH,Credit Tips Paid,294.49
20260824,7401: Youngstown OH,Cash Paid Outs - Non Adjusting,
20260824,7401: Youngstown OH,Cash Paid Outs - Sales Adjusting,
20260824,7401: Youngstown OH,Online Gross Sales,230.57
20260824,9690: Marietta OH,Net Sales,1310.05
20260824,9690: Marietta OH,Total Sales Tax,78.15
20260824,9690: Marietta OH,Total Discounts,77.19
20260824,9690: Marietta OH,Major Category: Gift Card,
20260824,9690: Marietta OH,Tender: Door Dash,66.11
20260824,9690: Marietta OH,Tender: Doordash Banda Burrito,
20260824,9690: Marietta OH,Tender: Doordash VRB,55.91
20260824,9690: Marietta OH,Tender: Doordash VRM,
20260824,9690: Marietta OH,Tender: Doordash Nathans,
20260824,9690: Marietta OH,Credit Tips Received,122.87
20260824,9690: Marietta OH,Tender: Uber Eats,
20260824,9690: Marietta OH,Tender: Uber Eats Banda Burrito,
20260824,9690: Marietta OH,Tender: Uber Eats VR,
20260824,9690: Marietta OH,Tender: Uber Eats VRM,23.07
20260824,9690: Marietta OH,Tender: Uber Eats Nathans,
20260824,9690: Marietta OH,Tender: Grub Hub,
20260824,9690: Marietta OH,Tender: Grubhub Banda Burrito,
20260824,9690: Marietta OH,Tender: Grubhub VRB,
20260824,9690: Marietta OH,Tender: Grubhub VRM,
20260824,9690: Marietta OH,Tender: QR Pay,45.77
20260824,9690: Marietta OH,Tender: Online,23.67
20260824,9690: Marietta OH,Tender: Master Card,93.68
20260824,9690: Marietta OH,Tender: Visa,235.12
20260824,9690: Marietta OH,Tender: Discover,
20260824,9690: Marietta OH,Tender: Debit,505.26
20260824,9690: Marietta OH,Tender: American Express,36.91
20260824,9690: Marietta OH,Tender: Gift Card,
20260824,9690: Marietta OH,Tender: Cash,425.57
20260824,9690: Marietta OH,Credit Tips Paid,114.33
20260824,9690: Marietta OH,Cash Paid Outs - Non Adjusting,
20260824,9690: Marietta OH,Cash Paid Outs - Sales Adjusting,
20260824,9690: Marietta OH,Online Gross Sales,
20260824,9697: Findlay OH,Net Sales,2597.51
20260824,9697: Findlay OH,Total Sales Tax,142.76
20260824,9697: Findlay OH,Total Discounts,93.81
20260824,9697: Findlay OH,Major Category: Gift Card,
20260824,9697: Findlay OH,Tender: Door Dash,280.01
20260824,9697: Findlay OH,Tender: Doordash Banda Burrito,
20260824,9697: Findlay OH,Tender: Doordash VRB,129.90
20260824,9697: Findlay OH,Tender: Doordash VRM,19.38
20260824,9697: Findlay OH,Tender: Doordash Nathans,
20260824,9697: Findlay OH,Credit Tips Received,176.27
20260824,9697: Findlay OH,Tender: Uber Eats,
20260824,9697: Findlay OH,Tender: Uber Eats Banda Burrito,
20260824,9697: Findlay OH,Tender: Uber Eats VR,
20260824,9697: Findlay OH,Tender: Uber Eats VRM,
20260824,9697: Findlay OH,Tender: Uber Eats Nathans,
20260824,9697: Findlay OH,Tender: Grub Hub,
20260824,9697: Findlay OH,Tender: Grubhub Banda Burrito,
20260824,9697: Findlay OH,Tender: Grubhub VRB,
20260824,9697: Findlay OH,Tender: Grubhub VRM,
20260824,9697: Findlay OH,Tender: QR Pay,30.78
20260824,9697: Findlay OH,Tender: Online,90.11
20260824,9697: Findlay OH,Tender: Master Card,433.67
20260824,9697: Findlay OH,Tender: Visa,410.98
20260824,9697: Findlay OH,Tender: Discover,
20260824,9697: Findlay OH,Tender: Debit,659.98
20260824,9697: Findlay OH,Tender: American Express,35.99
20260824,9697: Findlay OH,Tender: Gift Card,29.55
20260824,9697: Findlay OH,Tender: Cash,805.19
20260824,9697: Findlay OH,Credit Tips Paid,176.27
20260824,9697: Findlay OH,Cash Paid Outs - Non Adjusting,
20260824,9697: Findlay OH,Cash Paid Outs - Sales Adjusting,
20260824,9697: Findlay OH,Online Gross Sales,
20260825,5164: Berkshire OH,Net Sales,2916.02
20260825,5164: Berkshire OH,Total Sales Tax,166.65
20260825,5164: Berkshire OH,Total Discounts,80.08
20260825,5164: Berkshire OH,Major Category: Gift Card,
20260825,5164: Berkshire OH,Tender: Door Dash,92.28
20260825,5164: Berkshire OH,Tender: Doordash Banda Burrito,
20260825,5164: Berkshire OH,Tender: Doordash VRB,
20260825,5164: Berkshire OH,Tender: Doordash VRM,
20260825,5164: Berkshire OH,Tender: Doordash Nathans,
20260825,5164: Berkshire OH,Credit Tips Received,432.07
20260825,5164: Berkshire OH,Tender: Uber Eats,
20260825,5164: Berkshire OH,Tender: Uber Eats Banda Burrito,
20260825,5164: Berkshire OH,Tender: Uber Eats VR,
20260825,5164: Berkshire OH,Tender: Uber Eats VRM,
20260825,5164: Berkshire OH,Tender: Uber Eats Nathans,
20260825,5164: Berkshire OH,Tender: Grub Hub,50.26
20260825,5164: Berkshire OH,Tender: Grubhub Banda Burrito,
20260825,5164: Berkshire OH,Tender: Grubhub VRB,
20260825,5164: Berkshire OH,Tender: Grubhub VRM,
20260825,5164: Berkshire OH,Tender: QR Pay,
20260825,5164: Berkshire OH,Tender: Online,176.84
20260825,5164: Berkshire OH,Tender: Master Card,730.32
20260825,5164: Berkshire OH,Tender: Visa,1277.21
20260825,5164: Berkshire OH,Tender: Discover,30.09
20260825,5164: Berkshire OH,Tender: Debit,446.29
20260825,5164: Berkshire OH,Tender: American Express,33.34
20260825,5164: Berkshire OH,Tender: Gift Card,50.00
20260825,5164: Berkshire OH,Tender: Cash,639.11
20260825,5164: Berkshire OH,Credit Tips Paid,434.76
20260825,5164: Berkshire OH,Cash Paid Outs - Non Adjusting,
20260825,5164: Berkshire OH,Cash Paid Outs - Sales Adjusting,
20260825,5164: Berkshire OH,Online Gross Sales,167.15
20260825,5165: Perrysburg OH,Net Sales,2690.35
20260825,5165: Perrysburg OH,Total Sales Tax,126.09
20260825,5165: Perrysburg OH,Total Discounts,56.19
20260825,5165: Perrysburg OH,Major Category: Gift Card,
20260825,5165: Perrysburg OH,Tender: Door Dash,131.02
20260825,5165: Perrysburg OH,Tender: Doordash Banda Burrito,
20260825,5165: Perrysburg OH,Tender: Doordash VRB,
20260825,5165: Perrysburg OH,Tender: Doordash VRM,
20260825,5165: Perrysburg OH,Tender: Doordash Nathans,
20260825,5165: Perrysburg OH,Credit Tips Received,299.84
20260825,5165: Perrysburg OH,Tender: Uber Eats,
20260825,5165: Perrysburg OH,Tender: Uber Eats Banda Burrito,
20260825,5165: Perrysburg OH,Tender: Uber Eats VR,
20260825,5165: Perrysburg OH,Tender: Uber Eats VRM,
20260825,5165: Perrysburg OH,Tender: Uber Eats Nathans,
20260825,5165: Perrysburg OH,Tender: Grub Hub,
20260825,5165: Perrysburg OH,Tender: Grubhub Banda Burrito,
20260825,5165: Perrysburg OH,Tender: Grubhub VRB,
20260825,5165: Perrysburg OH,Tender: Grubhub VRM,
20260825,5165: Perrysburg OH,Tender: QR Pay,
20260825,5165: Perrysburg OH,Tender: Online,213.38
20260825,5165: Perrysburg OH,Tender: Master Card,663.83
20260825,5165: Perrysburg OH,Tender: Visa,994.91
20260825,5165: Perrysburg OH,Tender: Discover,80.34
20260825,5165: Perrysburg OH,Tender: Debit,451.70
20260825,5165: Perrysburg OH,Tender: American Express,17.75
20260825,5165: Perrysburg OH,Tender: Gift Card,11.31
20260825,5165: Perrysburg OH,Tender: Cash,552.04
20260825,5165: Perrysburg OH,Credit Tips Paid,329.56
20260825,5165: Perrysburg OH,Cash Paid Outs - Non Adjusting,
20260825,5165: Perrysburg OH,Cash Paid Outs - Sales Adjusting,
20260825,5165: Perrysburg OH,Online Gross Sales,205.71
20260825,5166: Jeffersonville OH,Net Sales,2275.37
20260825,5166: Jeffersonville OH,Total Sales Tax,117.88
20260825,5166: Jeffersonville OH,Total Discounts,24.99
20260825,5166: Jeffersonville OH,Major Category: Gift Card,
20260825,5166: Jeffersonville OH,Tender: Door Dash,45.45
20260825,5166: Jeffersonville OH,Tender: Doordash Banda Burrito,
20260825,5166: Jeffersonville OH,Tender: Doordash VRB,
20260825,5166: Jeffersonville OH,Tender: Doordash VRM,
20260825,5166: Jeffersonville OH,Tender: Doordash Nathans,
20260825,5166: Jeffersonville OH,Credit Tips Received,311.14
20260825,5166: Jeffersonville OH,Tender: Uber Eats,
20260825,5166: Jeffersonville OH,Tender: Uber Eats Banda Burrito,
20260825,5166: Jeffersonville OH,Tender: Uber Eats VR,
20260825,5166: Jeffersonville OH,Tender: Uber Eats VRM,
20260825,5166: Jeffersonville OH,Tender: Uber Eats Nathans,
20260825,5166: Jeffersonville OH,Tender: Grub Hub,
20260825,5166: Jeffersonville OH,Tender: Grubhub Banda Burrito,
20260825,5166: Jeffersonville OH,Tender: Grubhub VRB,
20260825,5166: Jeffersonville OH,Tender: Grubhub VRM,
20260825,5166: Jeffersonville OH,Tender: QR Pay,
20260825,5166: Jeffersonville OH,Tender: Online,87.81
20260825,5166: Jeffersonville OH,Tender: Master Card,234.14
20260825,5166: Jeffersonville OH,Tender: Visa,1018.91
20260825,5166: Jeffersonville OH,Tender: Discover,40.57
20260825,5166: Jeffersonville OH,Tender: Debit,565.37
20260825,5166: Jeffersonville OH,Tender: American Express,161.99
20260825,5166: Jeffersonville OH,Tender: Gift Card,
20260825,5166: Jeffersonville OH,Tender: Cash,550.15
20260825,5166: Jeffersonville OH,Credit Tips Paid,271.25
20260825,5166: Jeffersonville OH,Cash Paid Outs - Non Adjusting,
20260825,5166: Jeffersonville OH,Cash Paid Outs - Sales Adjusting,
20260825,5166: Jeffersonville OH,Online Gross Sales,83.43
20260825,5167: Elizabethtown KY,Net Sales,2330.58
20260825,5167: Elizabethtown KY,Total Sales Tax,189.20
20260825,5167: Elizabethtown KY,Total Discounts,124.82
20260825,5167: Elizabethtown KY,Major Category: Gift Card,
20260825,5167: Elizabethtown KY,Tender: Door Dash,149.12
20260825,5167: Elizabethtown KY,Tender: Doordash Banda Burrito,
20260825,5167: Elizabethtown KY,Tender: Doordash VRB,15.23
20260825,5167: Elizabethtown KY,Tender: Doordash VRM,21.40
20260825,5167: Elizabethtown KY,Tender: Doordash Nathans,
20260825,5167: Elizabethtown KY,Credit Tips Received,165.04
20260825,5167: Elizabethtown KY,Tender: Uber Eats,
20260825,5167: Elizabethtown KY,Tender: Uber Eats Banda Burrito,
20260825,5167: Elizabethtown KY,Tender: Uber Eats VR,
20260825,5167: Elizabethtown KY,Tender: Uber Eats VRM,
20260825,5167: Elizabethtown KY,Tender: Uber Eats Nathans,
20260825,5167: Elizabethtown KY,Tender: Grub Hub,18.79
20260825,5167: Elizabethtown KY,Tender: Grubhub Banda Burrito,
20260825,5167: Elizabethtown KY,Tender: Grubhub VRB,
20260825,5167: Elizabethtown KY,Tender: Grubhub VRM,
20260825,5167: Elizabethtown KY,Tender: QR Pay,
20260825,5167: Elizabethtown KY,Tender: Online,144.55
20260825,5167: Elizabethtown KY,Tender: Master Card,424.26
20260825,5167: Elizabethtown KY,Tender: Visa,947.81
20260825,5167: Elizabethtown KY,Tender: Discover,
20260825,5167: Elizabethtown KY,Tender: Debit,109.36
20260825,5167: Elizabethtown KY,Tender: American Express,
20260825,5167: Elizabethtown KY,Tender: Gift Card,
20260825,5167: Elizabethtown KY,Tender: Cash,854.30
20260825,5167: Elizabethtown KY,Credit Tips Paid,174.09
20260825,5167: Elizabethtown KY,Cash Paid Outs - Non Adjusting,280.00
20260825,5167: Elizabethtown KY,Cash Paid Outs - Sales Adjusting,
20260825,5167: Elizabethtown KY,Online Gross Sales,139.91
20260825,5168: Catlettsburg KY,Net Sales,2009.53
20260825,5168: Catlettsburg KY,Total Sales Tax,120.56
20260825,5168: Catlettsburg KY,Total Discounts,48.56
20260825,5168: Catlettsburg KY,Major Category: Gift Card,
20260825,5168: Catlettsburg KY,Tender: Door Dash,30.27
20260825,5168: Catlettsburg KY,Tender: Doordash Banda Burrito,
20260825,5168: Catlettsburg KY,Tender: Doordash VRB,
20260825,5168: Catlettsburg KY,Tender: Doordash VRM,
20260825,5168: Catlettsburg KY,Tender: Doordash Nathans,
20260825,5168: Catlettsburg KY,Credit Tips Received,255.69
20260825,5168: Catlettsburg KY,Tender: Uber Eats,
20260825,5168: Catlettsburg KY,Tender: Uber Eats Banda Burrito,
20260825,5168: Catlettsburg KY,Tender: Uber Eats VR,
20260825,5168: Catlettsburg KY,Tender: Uber Eats VRM,
20260825,5168: Catlettsburg KY,Tender: Uber Eats Nathans,
20260825,5168: Catlettsburg KY,Tender: Grub Hub,
20260825,5168: Catlettsburg KY,Tender: Grubhub Banda Burrito,
20260825,5168: Catlettsburg KY,Tender: Grubhub VRB,
20260825,5168: Catlettsburg KY,Tender: Grubhub VRM,
20260825,5168: Catlettsburg KY,Tender: QR Pay,
20260825,5168: Catlettsburg KY,Tender: Online,108.21
20260825,5168: Catlettsburg KY,Tender: Master Card,387.73
20260825,5168: Catlettsburg KY,Tender: Visa,796.51
20260825,5168: Catlettsburg KY,Tender: Discover,
20260825,5168: Catlettsburg KY,Tender: Debit,463.10
20260825,5168: Catlettsburg KY,Tender: American Express,54.37
20260825,5168: Catlettsburg KY,Tender: Gift Card,
20260825,5168: Catlettsburg KY,Tender: Cash,545.59
20260825,5168: Catlettsburg KY,Credit Tips Paid,440.40
20260825,5168: Catlettsburg KY,Cash Paid Outs - Non Adjusting,
20260825,5168: Catlettsburg KY,Cash Paid Outs - Sales Adjusting,
20260825,5168: Catlettsburg KY,Online Gross Sales,95.36
20260825,5169: Columbus OH,Net Sales,3132.52
20260825,5169: Columbus OH,Total Sales Tax,144.80
20260825,5169: Columbus OH,Total Discounts,105.96
20260825,5169: Columbus OH,Major Category: Gift Card,
20260825,5169: Columbus OH,Tender: Door Dash,455.57
20260825,5169: Columbus OH,Tender: Doordash Banda Burrito,
20260825,5169: Columbus OH,Tender: Doordash VRB,44.35
20260825,5169: Columbus OH,Tender: Doordash VRM,281.13
20260825,5169: Columbus OH,Tender: Doordash Nathans,
20260825,5169: Columbus OH,Credit Tips Received,177.47
20260825,5169: Columbus OH,Tender: Uber Eats,244.39
20260825,5169: Columbus OH,Tender: Uber Eats Banda Burrito,
20260825,5169: Columbus OH,Tender: Uber Eats VR,148.52
20260825,5169: Columbus OH,Tender: Uber Eats VRM,
20260825,5169: Columbus OH,Tender: Uber Eats Nathans,
20260825,5169: Columbus OH,Tender: Grub Hub,
20260825,5169: Columbus OH,Tender: Grubhub Banda Burrito,
20260825,5169: Columbus OH,Tender: Grubhub VRB,
20260825,5169: Columbus OH,Tender: Grubhub VRM,
20260825,5169: Columbus OH,Tender: QR Pay,314.21
20260825,5169: Columbus OH,Tender: Online,28.79
20260825,5169: Columbus OH,Tender: Master Card,280.80
20260825,5169: Columbus OH,Tender: Visa,364.47
20260825,5169: Columbus OH,Tender: Discover,
20260825,5169: Columbus OH,Tender: Debit,241.39
20260825,5169: Columbus OH,Tender: American Express,24.46
20260825,5169: Columbus OH,Tender: Gift Card,25.00
20260825,5169: Columbus OH,Tender: Cash,1001.71
20260825,5169: Columbus OH,Credit Tips Paid,825.04
20260825,5169: Columbus OH,Cash Paid Outs - Non Adjusting,
